id,businessId,name,stage,startDate,closeDate,notes,userId,createdAt,updatedAt,lastActivityDate,nextActivityDate,responsibleId,hasRequest,bookingRequestId,dealId,lostReason,name
,cmk5xlo8x00dqhpexydn48uh7,Vitality Fisioterapia - Q1 2026|Jan-2026-I,Reunión,1/27/2026,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,1/27/2026,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5xla84007yhpexlmjzlog3,VivaSkin - Q3 2025|Jun-2025-I,Iniciación,6/25/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,6/25/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8h01pf00fhrbhp60oj3uvl,VR Park VIP - Q3 2025|Aug-2025-I,Reunión,8/1/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,8/1/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5zfp6z01ruhpilxmiu9g30,Wah Kee - Q3 2025|Jun-2025-I,Reunión,6/30/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,6/30/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8h01u600fjrbhpcca3vim1,Walter Bakery 2025|Sep-2025-I,Iniciación,9/3/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,9/3/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8h01z000flrbhpngerm8sw,We Smile |Feb-2025-I,Iniciación,2/26/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,2/26/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5zcgzh00g6hpil12vxpwv7,Weber - Q3 2025|Sep-2025-I,Iniciación,9/8/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,9/8/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5xlmwp00d6hpexvmr5a0o3,Wetzel's Pretzels|Oct-2025-I,Iniciación,10/21/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,10/21/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8h021e00fmrbhpde0udoy4,Wimpys (Condado del Rey-Albrook-12 de Octubre) - Q4 2025|Nov-2025-I,Reunión,11/7/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,11/7/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5xl58x005whpexeu0ge1tt,Wing Zone|May-2025-I,Iniciación,5/12/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,5/12/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5xl2rp004whpex5dr00gh5,Wing Zone El Dorado |Mar-2025-I,Iniciación,3/5/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,3/5/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5xl1yp004khpex5fjrnaiz,Wish Land 2025|Mar-2025-I,Iniciación,3/24/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,3/24/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5zhn2x02k8hpilsh1a0va2,Xmas edition|Dec-2025-I,Iniciación,12/2/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,12/2/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5xky7c0030hpexf2n7cyyu,Xtreme Land - Q2 2026|Feb-2026-I,Iniciación,2/18/2026,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,2/18/2026,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5z840700lphp0t4hnlhl4z,Yogen Fruz - Q4 2025|Oct-2025-I,Reunión,10/6/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,10/6/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8h02fj00fsrbhpto539nyw,Zielo 2025|Feb-2025-I,Iniciación,2/19/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,2/19/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8h02fj00fsrbhpto539nyw,Zielo 2025|Feb-2025-I,Iniciación,2/19/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,2/19/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
